,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time,R0,R1,R2,R3,V0,V1,V2,V3,Temperature,Sample Time,Cap,Motor Position,Calculated Strain,Corrected R b,Corrected R a,Delta,R,angle,strain_aprox,Passive Corrected R,Passive Corrected R b
34,34,34,34,21.09694099426269,668.1176,1030.5404,962.2886,193913.1875,1371.0366,1725.8125,1669.3326,3284.0803,24.86,0.199987,64.0,5882.0,0.00046756127238706816,1649.973763886715,1649.8537257389987,1998.0,2.1422027037037035,0.0863865668322268,0.0012449198126560164,0.08909079759780525,169.26441509649158
35,35,35,35,21.286847829818726,668.1271,1030.5424,962.295,193859.4062,1371.0479999999998,1725.8141,1669.3381,3284.0759,24.87,0.199989,64.0,5949.0,0.0004832290537710632,1649.97928629823,1649.845552912859,2065.0,2.072763734866828,0.08928246720451463,0.0012974330560207266,0.08687979845569771,139.72702452959493
36,36,36,36,21.488254070281982,668.1202,1030.5404,962.2909,193778.8125,1371.0398,1725.8125,1669.3346,3284.0693,24.86,0.199985,64.0,6002.0,0.0004956229703882534,1649.999299015896,1649.8505152326306,2118.0,2.0209480462700657,0.09157318790573404,0.0013394679168988225,0.08793831362220318,43.602070048917085
37,37,37,37,21.67816519737244,668.1225,1030.5521,962.3,193647.5938,1371.0425,1725.8219,1669.3424,3284.0586,24.85,0.199989,64.0,6065.0,0.0005103553618388757,1650.0183573567224,1649.8684881483994,2181.0,1.962633370243008,0.09429604179180877,0.0013900020865772198,0.09861880856681182,-53.14482122613117
38,38,38,38,21.888014078140262,668.1193,1030.5315,962.294,193754.9375,1371.0386,1725.8054,1669.3373,3284.0674,24.85,0.199984,64.0,6122.0,0.0005236846683894387,1650.0015284921762,1649.8357941214595,2238.0,1.9127030035746202,0.09675950101716642,0.0014362552537841805,0.07943725038296634,31.470213680993766
39,39,39,39,22.071420192718506,668.1179,1030.5344,962.2946,193701.2656,1371.037,1725.8077,1669.3378,3284.063,24.86,0.199987,64.0,6185.0,0.0005384170598400609,1650.0120005832114,1649.8426817743812,2301.0,1.8603964800086918,0.09948218625388784,0.0014879648800527492,0.08295781867752794,-19.928819810040295
40,40,40,40,22.29228138923645,668.1179,1030.5448,962.2922,193850.4688,1371.037,1725.816,1669.3357,3284.0752,24.85,0.199989,64.0,6237.0,0.0005505771289739077,1649.98351633117,1649.8611824562506,2353.0,1.819334171058224,0.10172941265838498,0.001531110683240762,0.09335781867741844,120.18291415274143
41,41,41,41,22.4730544090271,668.1212,1030.5477,962.2831,193778.8125,1371.0409,1725.8184,1669.3279,3284.0693,24.85,0.199985,64.0,6305.0,0.0005664787578412461,1650.005986210049,1649.8622663567605,2421.0,1.7683005454357703,0.1046679962084711,0.0015881663650028194,0.09479505055458047,14.054805427789688
42,42,42,42,22.683270931243896,668.1144,1030.5525,962.2872,193889.2969,1371.0327,1725.8223,1669.3314,3284.0784,24.85,0.199987,64.0,6362.0,0.0005798080643918091,1649.9798546997995,1649.8792016625064,2478.0,1.7276816957223566,0.10713113372620324,0.0016365462064745493,0.10260923941393683,140.07045990834013
43,43,43,43,22.873162508010864,668.1127,1030.5487,962.2918,193757.9219,1371.0308,1725.8192,1669.3353,3284.0676,24.85,0.199986,64.0,6425.0,0.0005945404558424312,1650.002803709732,1649.8745411523478,2541.0,1.6849088313656042,0.10985345425716114,0.001690606175256974,0.09956278662900786,26.120769813191146
44,44,44,44,23.083061695098877,668.1072,1030.567,962.2914,193757.9219,1371.024,1725.8337,1669.335,3284.0676,24.86,0.199987,64.0,6482.0,0.0006078697623929943,1650.003146641126,1649.9138855026965,2598.0,1.6479983841416472,0.1123164185267544,0.0017400490903878355,0.120300733500585,24.60552547359839
45,45,45,45,23.2826509475708,668.1163,1030.567,962.2895,193599.9375,1371.035,1725.8337,1669.3334,3284.0547,24.85,0.199987,64.0,6545.0,0.0006226021538436165,1650.037114134133,1649.9026486101004,2661.0,1.6090437656895902,0.1150385430086528,0.0017952839356968075,0.11626703958563668,-140.5762851391919
46,46,46,46,23.4837384223938,668.1121,1030.5581,962.3093,193865.3906,1371.0299,1725.8267,1669.3503,3284.0764,24.86,0.199986,64.0,6602.0,0.0006359314603941794,1649.9658016046633,1649.8920033182812,2718.0,1.575356424576895,0.1175013257718226,0.0018457897431734282,0.10922874446941933,199.88140966929495
47,47,47,47,23.68319296836853,668.1114,1030.5698,962.2886,193754.9375,1371.0292,1725.8361,1669.3326,3284.0674,24.85,0.199986,64.0,6664.0,0.0006504300043614585,1650.0061580674408,1649.9136798690936,2780.0,1.5402838848920863,0.1201800408739108,0.001901299056783189,0.12123902861674195,11.014415096491575
48,48,48,48,23.88311529159546,668.1094,1030.5552,962.2988,193883.3125,1371.0267,1725.8243,1669.3413,3284.0779,24.85,0.199986,64.0,6722.0,0.0006639931583953647,1649.9711347417413,1649.890178691997,2838.0,1.5088626222692036,0.12268583808120095,0.001953767776530825,0.10752555475198733,178.02814575564116
49,49,49,49,24.083006620407104,668.1137,1030.5758,962.2932,193811.6406,1371.0319,1725.8408,1669.3365,3284.072,24.86,0.199986,64.0,6784.0,0.0006784917023626438,1649.9906072298206,1649.921512485094,2900.0,1.4766655172413794,0.12536434232612192,0.0020104329150293877,0.1262195235614172,85.14282500138506
50,50,50,50,24.292852878570557,668.1173,1030.5645,962.2982,193695.2969,1371.0363,1725.8318,1669.3408,3284.0625,24.85,0.199986,64.0,6842.0,0.00069205485639655,1650.0101359830899,1649.8969667675085,2958.0,1.447768722785666,0.12786993808263766,0.002063982793231377,0.11332377651797287,-12.260320753790438
51,51,51,51,24.472838640213013,668.1144,1030.5693,962.2955,193757.9219,1371.0327,1725.8357,1669.3385,3284.0676,24.85,0.199986,64.0,6904.0,0.0007065534003638291,1649.9996316010934,1649.9090860069564,3020.0,1.4181076821192051,0.13054822249795947,0.002121803547889163,0.1194092394140398,40.1367799541913
52,52,52,52,24.684170007705692,668.113,1030.573,962.2914,193757.9219,1371.0311,1725.8385,1669.335,3284.0676,24.85,0.199986,64.0,6962.0,0.0007201165543977352,1650.003146641126,1649.9173962802704,3078.0,1.3914431585445093,0.13305360841218444,0.0021764343871274487,0.12372980770874165,24.60552547359839
53,53,53,53,24.88399863243103,668.1058,1030.588,962.2816,193853.4531,1371.0225,1725.8506,1669.3267,3284.0754,24.85,0.199987,64.0,7024.0,0.0007346150983650143,1649.9919931609272,1649.9529683626615,3140.0,1.3640301910828023,0.13573166402990122,0.0022354105446094003,0.1419213017951506,83.01323915459216
54,54,54,54,25.08395576477051,668.1117,1030.5818,962.2877,193748.9844,1371.0295,1725.8456,1669.3318,3284.0669,24.84,0.199987,64.0,7082.0,0.0007481782523989204,1650.0081482558523,1649.9346546965826,3198.0,1.3393491563477171,0.13823683171454382,0.002291122143160512,0.13310604969649376,1.6520153325982392
55,55,55,55,25.273790121078488,668.1055,1030.5758,962.2804,193874.3438,1371.0221,1725.8408,1669.3256,3284.0771,24.84,0.199989,64.0,7144.0,0.0007626767963661994,1649.9887455549344,1649.9316380692596,3260.0,1.3139382822085892,0.14091464957125555,0.0023512534855316502,0.1298542807155627,99.35820613568649
56,56,56,56,25.485206127166748,668.113,1030.5856,962.29,193820.6094,1371.0311,1725.8486,1669.3337,3284.0728,24.84,0.199985,64.0,7202.0,0.0007762399504001058,1649.9915147527909,1649.9398086494846,3318.0,1.2910275955394817,0.14341959064341642,0.002408045637370149,0.13632980770876202,81.98967028502375
57,57,57,57,25.685068130493164,668.1219,1030.5891,962.2959,193757.9219,1371.0417,1725.8514,1669.3389,3284.0676,24.86,0.199987,64.0,7264.0,0.0007907384943673847,1649.999288671161,1649.9350443653666,3380.0,1.2674074556213015,0.14609716178050794,0.0024693319420988715,0.13588476640700264,41.65202429378405
58,58,58,58,25.88498854637146,668.1072,1030.5984,962.285,193763.8906,1371.024,1725.8589,1669.3295,3284.0681,24.85,0.199986,64.0,7322.0,0.0008043016484012909,1650.0074117768052,1649.969738140399,3438.0,1.2460834560791156,0.1486018678618477,0.002527204436902457,0.15170073350066104,6.330316040664911
59,59,59,59,26.074865102767944,668.1091,1030.5931,962.2891,193820.6094,1371.0264,1725.8546,1669.333,3284.0728,24.85,0.199987,64.0,7384.0,0.0008188001923685699,1649.9922863500715,1649.957964872559,3500.0,1.2240714285714285,0.15127918332566756,0.0025896454768662394,0.14555853367221516,78.58037052117288
60,60,60,60,26.294767379760746,668.1104,1030.6088,962.3005,193835.5312,1371.0279999999998,1725.8672,1669.3428,3284.074,24.86,0.199989,64.0,7442.0,0.0008323633464024763,1649.9794583116638,1649.984284817447,3558.0,1.2041750089938166,0.15378364604257394,0.002648598100019201,0.16068229168433845,136.68663419922814
61,61,61,61,26.47589588165283,668.1075,1030.6138,962.285,193844.4844,1371.0244,1725.8711,1669.3295,3284.0747,24.85,0.199983,64.0,7504.0,0.0008468618903697553,1649.990914141609,1649.99675900396,3620.0,1.1836124861878454,0.15646069688461314,0.002712193643508645,0.16696775458046886,86.92411604057997
62,62,62,62,26.686121940612804,668.1019,1030.598,962.2918,193766.875,1371.0177,1725.8585,1669.3353,3284.0684,24.86,0.199988,64.0,7562.0,0.0008604250444036614,1650.0009710197962,1649.9755712999724,3678.0,1.1650051228928764,0.15896490786836828,0.002772226176107557,0.153650027758772,35.073869813233614
63,63,63,63,26.88599944114685,668.1085,1030.5964,962.2946,193725.1094,1371.0256,1725.8573,1669.3378,3284.0649,24.84,0.199986,64.0,7624.0,0.0008749235883709402,1650.0071198426044,1649.964575480551,3740.0,1.1457536898395722,0.16164168514543892,0.002836975986831798,0.14912449151267992,3.9149801898747683
64,64,64,64,27.089468002319336,668.1104,1030.6073,962.2963,193829.5469,1371.0279999999998,1725.866,1669.3392,3284.0735,24.84,0.199987,64.0,7682.0,0.0008884867424048467,1649.9842840669467,1649.9816168436294,3798.0,1.1283142185360715,0.1641456360323856,0.002898088205688676,0.15918229168426026,114.7922686333768
65,65,65,65,27.283405780792236,668.1031,1030.6141,962.2881,193710.2031,1371.0193,1725.8715,1669.3322,3284.0637,24.87,0.199987,64.0,7744.0,0.0009029852863721256,1650.0157437489036,1650.0027258671994,3860.0,1.1102525388601034,0.16682213080679886,0.002963992042779877,0.16921811207771498,-35.61404032772407
66,66,66,66,27.48516392707825,668.1077,1030.6182,962.2753,193743.0156,1371.0248,1725.8746,1669.3212,3284.0664,24.87,0.199987,64.0,7801.0,0.0009163145929226887,1650.020001042618,1650.0043379601486,3917.0,1.0941527813377585,0.1692826474190741,0.003025107030471166,0.17127910196666107,-51.2893591937609
67,67,67,67,27.68504977226257,668.1061,1030.6161,962.2996,193704.25,1371.0228,1725.8729999999994,1669.342,3284.0632,24.85,0.199986,64.0,7864.0,0.000931046984373311,1650.007103070856,1650.0025786018118,3980.0,1.0768957788944722,0.17200201657825154,0.0030932413384466327,0.1698883228749537,1.996134434826672
68,68,68,68,27.884949445724487,668.1058,1030.627,962.29,193734.0625,1371.0225,1725.8817,1669.3337,3284.0657,24.88,0.199987,64.0,7922.0,0.0009446101384072171,1650.0092308757535,1650.022335764188,4038.0,1.0614853199603764,0.17450542220168694,0.0031565122431438017,0.18092130179513788,-4.557229714933783
69,69,69,69,28.08483386039734,668.1028,1030.6117,962.2877,193748.9844,1371.0189,1725.8695,1669.3318,3284.0669,24.86,0.199987,64.0,7984.0,0.0009591086823744963,1650.0081482558523,1649.998827605616,4100.0,1.0454951219512194,0.17718132518060412,0.0032247233920842428,0.1669510909979408,1.6520153325982392
70,70,70,70,28.28709197044373,668.1031,1030.6141,962.2864,193817.625,1371.0193,1725.8715,1669.3307,3284.0725,24.85,0.199987,64.0,8042.0,0.0009726718364084023,1649.9952120583093,1650.0027258671994,4158.0,1.0309690913900913,0.17968444564829034,0.0032890732878201197,0.16921811207771498,65.36807122873142
71,71,71,71,28.47867655754089,668.0943,1030.6187,962.2877,193734.0625,1371.0087,1725.875,1669.3318,3284.0657,24.86,0.199986,64.0,8104.0,0.0009871703803756814,1650.0112027369046,1650.0217741641602,4220.0,1.0158836966824645,0.1823600393462554,0.0033584377131141052,0.17771882707245368,-13.269884667359293
72,72,72,72,28.684590101242065,668.1045,1030.627,962.2827,193778.8125,1371.0209,1725.8817,1669.3275,3284.0693,24.84,0.199986,64.0,8162.0,0.0010007335344095877,1650.0063291445435,1650.0239410504214,4278.0,1.002168219261337,0.18486286631644225,0.003423866359612875,0.1814975437830526,12.539561088196933
73,73,73,73,28.8744900226593,668.1002,1030.6299,962.2868,193802.6875,1371.0157,1725.884,1669.3311,3284.0713,24.87,0.199987,64.0,8224.0,0.0010152320783768669,1649.9979268515424,1650.034408721463,4340.0,0.9879130875576037,0.18753814181953868,0.0034943838021367518,0.18630357497363548,51.94581556878984
74,74,74,74,29.084360361099247,668.1010000000001,1030.6201,962.2891,193731.0781,1371.0166,1725.8762,1669.333,3284.0654,24.85,0.199986,64.0,8282.0,0.0010287952324107726,1650.0106133719812,1650.015990720967,4398.0,0.9749422924056388,0.19004066695636693,0.00356089095486324,0.17614896451971165,-10.950929478742182
75,75,75,75,29.2842481136322,668.1031,1030.6255,962.2872,193704.25,1371.0193,1725.8805,1669.3314,3284.0632,24.86,0.199987,64.0,8344.0,0.001043293776378052,1650.0177339241905,1650.0230019545706,4460.0,0.961450852017937,0.192715615357064,0.0036325611509423392,0.1806181120778092,-44.976440091617405
76,76,76,76,29.48561406135559,668.113,1030.6349,962.2905,193874.3438,1371.0311,1725.8881,1669.3342,3284.0771,24.87,0.19999,64.0,8401.0,0.001056623082928615,1649.9800864818915,1650.027495639756,4517.0,0.9493749489705556,0.19517468998301546,0.0036989768807314393,0.18562980770866488,137.6181257092394
77,77,77,77,29.675511121749878,668.1039,1030.6443,962.2864,193805.6719,1371.0201,1725.8955,1669.3307,3284.0715,24.85,0.199984,64.0,8464.0,0.0010713554743792368,1649.997658874917,1650.055450753292,4580.0,0.9363784279475984,0.19789244272805934,0.003772969242521463,0.19906350162352734,53.414971228688955
78,78,78,78,29.88539433479309,668.0993,1030.6349,962.2955,193701.2656,1371.0146,1725.8881,1669.3385,3284.063,24.86,0.199987,64.0,8522.0,0.0010849186284131434,1650.0112289903416,1650.0444128616605,4638.0,0.9247262876239758,0.20039433921498265,0.003841632657084153,0.19170251173454744,-16.519520045723766
79,79,79,79,30.085300207138058,668.0993,1030.6383,962.2922,193805.6719,1371.0146,1725.8907,1669.3357,3284.0715,24.84,0.199987,64.0,8584.0,0.0010994171723804225,1649.9926863578162,1650.0504598967664,4700.0,0.9125893617021276,0.2030686067147121,0.003915607551075196,0.19510251173460347,75.3860141527839
80,80,80,80,30.29514479637146,668.1005,1030.6448,962.2812,193778.8125,1371.0161,1725.8959,1669.3263,3284.0693,24.86,0.199989,64.0,8641.0,0.0011127464789309851,1650.0076151501682,1650.0605384673718,4757.0,0.9017110625394156,0.2055270472437924,0.00398414186635827,0.20107059605345512,6.857394814956933
81,81,81,81,30.476620435714718,668.0914,1030.656,962.2835,193802.6875,1371.0051,1725.9049,1669.3282,3284.0713,24.85,0.199984,64.0,8709.0,0.0011286481077983238,1650.0007560545084,1650.0916946781601,4825.0,0.8890705310880829,0.2084597202304191,0.004066560087528175,0.2163042899684342,39.44504976738244
82,82,82,82,30.68684148788452,668.0980000000002,1030.6521,962.2789,193772.8438,1371.0131,1725.9017,1669.3243,3284.0688,24.87,0.199989,64.0,8761.0,0.0011408081769321704,1650.0108088198908,1650.0766085919422,4877.0,0.8796427239081401,0.21070220133885514,0.004130068766646669,0.20947875372235106,-7.823960137553513
83,83,83,83,30.876739978790283,668.1005,1030.6581,962.2868,193757.9219,1371.0161,1725.9065,1669.3311,3284.0676,24.85,0.199984,64.0,8820.0,0.00115460517844942,1650.0070903624055,1650.0841922886057,4936.0,0.869187003241491,0.2132463943001023,0.004202633526267629,0.21437059605352715,7.180215568747371
84,84,84,84,31.086631298065186,668.1005,1030.6443,962.2858,193805.6719,1371.0161,1725.8955,1669.3302,3284.0715,24.86,0.199987,64.0,8819.0,0.0011543713309660768,1649.9981732749484,1650.0596492127445,4935.0,0.8693621301925024,0.21320327381843407,0.004201399126735939,0.20057059605335328,51.142104719765484
85,85,85,85,31.28652286529541,668.0924,1030.6654,962.2955,193632.7031,1371.0063,1725.9124,1669.3385,3284.0574,24.86,0.199987,64.0,8799.0,0.0011496943812992124,1650.0252633280622,1650.1071772230425,4915.0,0.8728796770091556,0.21234085378225148,0.0041767436371055264,0.2252610269009665,-85.08202004572377
86,86,86,86,31.48805546760559,668.0930000000002,1030.6527,962.294,193719.1406,1371.0071,1725.9022,1669.3373,3284.0645,24.87,0.199987,64.0,8736.0,0.0011349619898485903,1650.0088560329807,1650.0838499464237,4852.0,0.8841500313272876,0.2096241018807274,0.0040994835057358,0.21229506906036025,-4.326686318963766
87,87,87,87,31.677911043167114,668.0996,1030.6472,962.29,193662.5,1371.015,1725.8978,1669.3337,3284.0598,24.86,0.199986,64.0,8679.0,0.0011216326832980273,1650.0238794094569,1650.0659182367312,4795.0,0.8946029223149115,0.2071659213764414,0.004030110865829942,0.2038695328143376,-76.11972971493378
88,88,88,88,31.88780498504639,668.1028,1030.6541,962.29,193811.6406,1371.0189,1725.9033,1669.3337,3284.072,24.87,0.199987,64.0,8621.0,0.0011080695292641212,1649.9933506809741,1650.0742382920507,4737.0,0.9054981179016256,0.20466445413458406,0.003960037451344128,0.2093510909979841,73.02087028510869
89,89,89,89,32.0806519985199,668.0983,1030.6487,962.2881,193763.8906,1371.0134,1725.899,1669.3322,3284.0681,24.84,0.199986,64.0,8559.0,0.0010935709852968425,1650.0047540445526,1650.0701912821871,4675.0,0.9174444518716576,0.20199029477119151,0.0038857073475283173,0.2059457748021032,18.07345967227593
90,90,90,90,32.28543972969055,668.0983,1030.6448,962.2988,193853.4531,1371.0134,1725.8959,1669.3413,3284.0754,24.85,0.199987,64.0,8501.0,0.0010800078312629359,1649.9772470895246,1650.0632551289907,4617.0,0.9289112723630064,0.19948849816223888,0.0038167115999732703,0.20204577480217267,148.16874575568363
91,91,91,91,32.47615528106689,668.1052,1030.6394,962.2827,193829.5469,1371.0217,1725.8916,1669.3275,3284.0735,24.84,0.199987,64.0,8439.0,0.001065509287295657,1649.9959437597934,1650.0451307195403,4555.0,0.9414926481888036,0.1968139911602456,0.003743533623718232,0.19358725963581944,63.273961088154465
92,92,92,92,32.68637800216675,668.1085,1030.6403,962.2798,193811.6406,1371.0256,1725.8923,1669.3251,3284.072,24.87,0.199986,64.0,8381.0,0.0010519461332617508,1650.002095492412,1650.0426564470984,4497.0,0.95357716355348,0.1943118734993921,0.0036756158016850006,0.19302449151280146,34.38213962642476
93,93,93,93,32.88626742362976,668.1052,1030.6359,962.2872,193787.7656,1371.0217,1725.8888,1669.3314,3284.0701,24.87,0.199986,64.0,8319.0,0.0010374475892944717,1650.0006384402627,1650.0389058445496,4435.0,0.9668454594137542,0.1916370277509159,0.003603590227148608,0.1900872596357885,38.53915990842506
94,94,94,94,33.08617401123047,668.1042,1030.6266,962.2946,193859.4062,1371.0205,1725.8813,1669.3378,3284.0759,24.86,0.199988,64.0,8256.0,0.0010227151978438494,1649.9796292284839,1650.023600070609,4372.0,0.98071413357731,0.18891886363706906,0.0035310129487152345,0.18123052270345846,138.21178019000217
95,95,95,95,33.286046981811516,668.1002,1030.6177,962.3038,193740.0312,1371.0157,1725.8743,1669.3456,3284.0662,24.85,0.199986,64.0,8199.0,0.0010093858912932868,1649.9961780290334,1650.0127099378922,4315.0,0.9936117294322132,0.18645942176374314,0.0034658776817878515,0.17410357497374207,53.68740000016987
96,96,96,96,33.487716913223274,668.0983,1030.6122,962.2868,193853.4531,1371.0134,1725.8699,1669.3311,3284.0754,24.85,0.199985,64.0,8136.0,0.000994653499842664,1649.9875350185198,1650.005273721044,4252.0,1.0082701674506116,0.18374092719448232,0.0033944718070285373,0.1694457748021705,102.71141556883231
97,97,97,97,33.67245030403137,668.1127,1030.6141,962.2839,193796.7188,1371.0308,1725.8715,1669.3286,3284.0708,24.87,0.19999,64.0,8079.0,0.000981324193292101,1650.0016349180746,1649.990871494575,4195.0,1.0219127562574497,0.181281190432156,0.0033303965028132023,0.16496278662896202,34.99159410689026
98,98,98,98,33.88228988647461,668.1023,1030.6117,962.2928,193766.875,1371.0182,1725.8695,1669.3362,3284.0684,24.85,0.199984,64.0,8021.0,0.0009677610392581947,1650.0001136919345,1649.9994450258014,4137.0,1.036181383732173,0.17877815957030582,0.003265713966439617,0.16717272253174542,38.8619806622155
99,99,99,99,34.072234869003296,668.1082,1030.6113,962.2853,193757.9219,1371.0253,1725.8691,1669.3298,3284.0676,24.86,0.199987,64.0,7959.0,0.000953262495290916,1650.00837636255,1649.9914480426687,4075.0,1.0518841257668712,0.17610235100213048,0.0031971471965999325,0.1641574704329969,1.4980492955073714
100,100,100,100,34.282087326049805,668.1114,1030.6019,962.295,193805.6719,1371.0292,1725.8617,1669.3381,3284.0715,24.85,0.199986,64.0,7901.0,0.0009396993412570095,1649.9902858430466,1649.9707772415127,4017.0,1.0670134788399304,0.17359903241187313,0.003133543577634164,0.15333902861664228,85.99272452946752
101,101,101,101,34.473421096801765,668.1058,1030.6024,962.3005,193811.6406,1371.0225,1725.8621,1669.3428,3284.072,24.86,0.199987,64.0,7839.0,0.0009252007972897307,1649.9843487660214,1649.9785816208814,3955.0,1.0836778792667507,0.17092292073184776,0.0030661302607103928,0.1563213017951739,112.79603419918567
102,102,102,102,34.683619022369385,668.1064,1030.5964,962.2831,193916.1875,1371.0232,1725.8573,1669.3279,3284.0806,24.86,0.199987,64.0,7781.0,0.0009116376432558244,1649.9778651015827,1649.9671686263082,3897.0,1.099748089427765,0.16841932275891136,0.003003605796479418,0.15005534395459108,151.4298054277897
103,103,103,103,34.873549461364746,668.1072,1030.5955,962.2853,193701.2656,1371.024,1725.8566,1669.3298,3284.063,24.87,0.199987,64.0,7719.0,0.0008971390992885453,1650.0199737517976,1649.9645799342468,3835.0,1.117465088005215,0.16574291689135218,0.002937346183884415,0.1488007335004795,-55.15825070440769
104,104,104,104,35.09342050552368,668.1111,1030.6028,962.2973,193787.7656,1371.0288,1725.8624,1669.3401,3284.0701,24.86,0.199986,64.0,7661.0,0.0008835759452546393,1649.9919794284085,1649.9727484927616,3777.0,1.134566551363516,0.1632390478870758,0.0028759011074463987,0.15437200753694924,76.79907948197797
105,105,105,105,35.27334451675415,668.1061,1030.5931,962.2959,193817.625,1371.0228,1725.8546,1669.3389,3284.0725,24.85,0.199986,64.0,7594.0,0.0008679081638706442,1649.9870674338888,1649.9616693656644,3710.0,1.154988423180593,0.1603464882732823,0.0028055709721638623,0.14688832287504286,101.35512429382652
106,106,106,106,35.484919786453254,668.0999,1030.5798,962.2816,193790.75,1371.0154,1725.844,1669.3267,3284.0703,24.88,0.199986,64.0,7541.0,0.000855514247253454,1650.004828608163,1649.9456682346286,3657.0,1.1716740017774132,0.1580582250833762,0.002750429986168905,0.13633655389401156,20.310139154549688
107,107,107,107,35.684793949127204,668.1068,1030.5935,962.2775,193892.2812,1371.0237,1725.855,1669.3231,3284.0786,24.85,0.199989,64.0,7479.0,0.0008410157032861749,1649.987559963587,1649.9615164647614,3595.0,1.191818362308762,0.15538125763715832,0.0026864785182062327,0.14697803872752502,106.31008467404172
108,108,108,108,35.8846995830536,668.1107,1030.5807,962.285,193653.5625,1371.0283,1725.8447,1669.3295,3284.0591,24.86,0.199984,64.0,7417.0,0.0008265171593188959,1650.0299955194046,1649.9339328937815,3533.0,1.2126708305972258,0.15270415092789955,0.0026231234769509824,0.13244931276415173,-103.99778395937756
109,109,109,109,36.07461953163147,668.1039,1030.573,962.2905,193811.6406,1371.0201,1725.8385,1669.3342,3284.072,24.86,0.199987,64.0,7359.0,0.0008129540052849896,1649.9929220161298,1649.9286332283787,3475.0,1.2328526079136688,0.15019963681977586,0.0025643958626279076,0.12776350162369,74.9149257093668
110,110,110,110,36.28447246551513,668.1068,1030.5763,962.2959,193931.125,1371.0237,1725.8412,1669.3389,3284.0818,24.86,0.199987,64.0,7301.0,0.0007993908512510835,1649.963833460501,1649.9309221713938,3417.0,1.2537204988293824,0.14769500488313278,0.002506190305165187,0.12977803872752247,214.85512429382652
111,111,111,111,36.47581338882446,668.1091,1030.5723,962.2991,193748.9844,1371.0264,1725.838,1669.3417,3284.0669,24.88,0.199987,64.0,7239.0,0.0007848923072838044,1649.9983747293998,1649.9209669469565,3355.0,1.2768265312965723,0.14501751162412374,0.002444547932640646,0.1247585336722068,44.83647901006043
112,112,112,112,36.67602586746216,668.1114,1030.5748,962.2922,193826.5625,1371.0292,1725.84,1669.3357,3284.0732,24.85,0.199986,64.0,7182.0,0.0007715630007332416,1649.988410017478,1649.922573800627,3298.0,1.2988366895087928,0.14255583047263165,0.002388403146999282,0.1262390286168511,96.27661415282637
113,113,113,113,36.88587880134583,668.1048,1030.5709,962.2858,193680.375,1371.0212,1725.8369,1669.3302,3284.0613,24.84,0.199987,64.0,7119.0,0.0007568306092826193,1650.023821292254,1649.9237864209774,3235.0,1.324067268160742,0.13983489937440788,0.0023269351727205857,0.1252645648627322,-74.15479528019205
114,114,114,114,37.079556226730354,668.1052,1030.564,962.2918,193859.4062,1371.0217,1725.8314,1669.3353,3284.0759,24.86,0.19999,64.0,7057.0,0.0007423320653153402,1649.9820297442511,1649.911018732779,3173.0,1.3498767615820988,0.13715703124521714,0.0022670444756696345,0.11818725963564702,127.60506981331855
115,115,115,115,37.273337364196784,668.0999,1030.567,962.2932,193817.625,1371.0154,1725.8337,1669.3365,3284.0725,24.86,0.199984,64.0,6999.0,0.0007287689112814341,1649.9893822137037,1649.9228998238825,3115.0,1.3749523635634031,0.1346518174046317,0.0022115580184614795,0.1235365538940414,91.1272250013426
116,116,116,116,37.48486280441284,668.1075,1030.5693,962.2955,193952.0469,1371.0244,1725.8357,1669.3385,3284.0835,24.87,0.199987,64.0,6942.0,0.000715439604730871,1649.959893509603,1649.9176062983609,3058.0,1.4005234408109877,0.13218969393222402,0.0021575371544547786,0.12246775458049795,234.2617799541913
117,117,117,117,37.67603969573975,668.1015,1030.564,962.2853,193844.4844,1371.0173,1725.8314,1669.3298,3284.0747,24.85,0.199986,64.0,6879.0,0.0007007072132802488,1649.9906569413395,1649.9155876366644,2995.0,1.429919870617696,0.12946828305825026,0.0020984168965673448,0.11982733298566473,88.06054929550737
118,118,118,118,37.87593626976013,668.117,1030.5537,962.3015,193740.0312,1371.0359,1725.8231,1669.3436,3284.0662,24.86,0.199989,64.0,6822.0,0.0006873779067296858,1649.9981498619075,1649.878125772683,2938.0,1.4576041259360106,0.12700595078522867,0.0020454582948414846,0.10265675543826093,44.97474504774436
119,119,119,119,38.07582235336304,668.1045,1030.564,962.29,193668.4688,1371.0209,1725.8314,1669.3337,3284.0603,24.85,0.199988,64.0,6764.0,0.0006738147526957796,1650.0226576318992,1649.91188311806,2880.0,1.4869000694444443,0.12450032087072806,0.00199208859612224,0.11849754378295076,-70.15092971501872
120,120,120,120,38.28563451766968,668.1147,1030.5581,962.2959,193772.8438,1371.0331,1725.8267,1669.3389,3284.0688,24.86,0.199986,64.0,6702.0,0.0006593162087285006,1649.9962341720254,1649.8887927854728,2818.0,1.5195512995031937,0.1218217808597434,0.001935616080734382,0.10807626049370356,56.573924293741584
121,121,121,121,38.47562551498413,668.1127,1030.5497,962.2914,193844.4844,1371.0308,1725.8199,1669.335,3284.0747,24.87,0.199984,64.0,6639.0,0.0006445838172778782,1649.9854272199161,1649.8763200272476,2755.0,1.5542359392014518,0.11909992665466948,0.001878844412181521,0.1005627866289842,111.16802547359839
